"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"280";"f11";100;100;10;40;0,5;0,5;10,0270188503734;-116,81907903403;-51,2721883133054;-54,5297225005925;-62,7827106043696;35,3251906111836;36,1192183569074;-31,3642317429185;-59,3547175638378;-52,2564123384655;55,9735346585512;1,57999999999993
"281";"f11";500;10;10;2;0,5;0,5;12,0697235987004;-31,1439866200089;111,212319228798;-33,4023451432586;12,8192726522684;5,26262791827321;-33,1929517909884;34,8433119244874;144,893453735858;-61,0342950560153;-50,5146925337613;0,950000000000728
"282";"f11";500;30;10;10;0,5;0,5;4,90135982206494;25,1566655002534;38,3290582336485;-27,5705505162477;42,482821829617;-13,978120777756;53,5873694345355;67,7969603799284;-3,11155105009675;-41,229566372931;41,3838635198772;2,17000000000007
"283";"f11";500;50;10;25;0,5;0,5;2,81411334379909;67,1685140579939;-5,36860059946775;-9,10002496093512;-8,83266823366284;10,181962698698;-23,9972814917564;-18,9639497548342;-27,2024114616215;16,262989025563;-22,7584454230964;3,77999999999884
"284";"f11";500;100;10;40;0,5;0,5;2,07959536479634;-2,32149939984083;1,15618659183383;-15,6168303452432;36,536100693047;10,9256526455283;20,8518275991082;-11,0908093862236;17,4142031930387;-0,700501631945372;-42,4257022328675;7,75
"285";"f11";1000;10;10;2;0,5;0,5;5,69314383752489;5,70736303925514;-35,8899953775108;39,712908770889;-2,70471917465329;92,5612323917449;17,2303411178291;20,6753955222666;-78,1490080989897;-21,5123978443444;0,663874950259924;1,88999999999942
"286";"f11";1000;30;10;10;0,5;0,5;2,90766702442747;-30,1712119951844;-21,1973614990711;-10,6307920999825;8,57829367741942;6,34133163839579;49,7785949148238;-56,2645431607962;11,10859522596;-16,0453604534268;4,06390512362123;4,39000000000124
"287";"f11";1000;50;10;25;0,5;0,5;1,43594403248952;6,26971637830138;-20,8403636701405;-30,1356143318117;-7,85662131384015;7,4088491499424;3,50997727364302;5,41198393329978;-5,68797010928392;10,7392874546349;-7,2823902592063;7,82999999999993
"288";"f11";1000;100;10;40;0,5;0,5;1,28512344527374;-0,135901942849159;-11,1848406493664;-12,6763531006873;1,26148229464889;5,8966669254005;9,96372643858194;-15,3401277959347;-19,2762658931315;-8,91435518860817;-5,34037789329886;15,5800000000017
"289";"f12";100;10;10;2;0,5;0,5;364799,57782837;-15,7162596704438;5,35386868286878;2,63267841655761;-9,47285504080355;6,75342916510999;-17,1266851713881;-9,35955047607422;-5,59007315896451;-6,64592133834958;-5,6748625356704;0,239999999999782
"290";"f12";100;30;10;10;0,5;0,5;95777,7788366976;-4,65126668568701;-10,6795778963715;4,23481049947441;-5,26873732451349;1,56363702844828;-9,4401543494314;-10,7157925143838;2,49943123199046;-8,38268860243261;-15,5615916941315;0,449999999998909
"291";"f12";100;50;10;25;0,5;0,5;986,666724873123;9,3210713006556;-1,21536147780716;-6,77734315395355;11,73133070115;9,16508552618325;-10,3642494417727;-10,1448147557676;-2,07421877421439;-2,89443065412343;8,82860219571739;0,889999999999418
"292";"f12";100;100;10;40;0,5;0,5;1466,23962408318;0,0822258647531271;7,09088547155261;4,78548356331885;10,3868537349626;-11,8817716371268;-11,0034157289192;-7,24785155616701;-5,69535542745143;-7,26316696964204;-10,5647894088179;1,76000000000022
"293";"f12";500;10;10;2;0,5;0,5;695,575023235979;4,23563646618277;3,97211764939129;-0,443232990801334;-0,4743980942294;-9,14978999644518;-9,01695245411247;6,1421538470313;-11,6033386671916;-8,88572775293142;10,0437890505418;1,10000000000036
"294";"f12";500;30;10;10;0,5;0,5;13,4259039489227;-6,5009884769097;-9,38073480501771;6,9387675030157;-1,45114839542657;9,73644028417766;-5,03391574602574;2,77319566812366;2,91456449776888;-1,89173307735473;5,19014887977391;2,34000000000015
"295";"f12";500;50;10;25;0,5;0,5;3,47704688844605;-1,05460563208908;-0,53024017252028;-5,49884275533259;-0,911222980357707;-1,08867646194994;-3,80423846654594;-5,5777971399948;-5,15703200362623;-1,79122316185385;4,21522955875844;4,30999999999949
"296";"f12";500;100;10;40;0,5;0,5;1,56207929728289;-1,25767514109612;-1,95482573471963;-1,03018360678107;-1,24646879266948;0,0668830471113324;1,83840706013143;-1,21156990062445;-6,68625119142234;-1,31875372026116;-1,29192641470581;10,1100000000006
"297";"f12";1000;10;10;2;0,5;0,5;19,1545287234322;5,78867855947465;6,8365097977221;3,29003746155649;-8,17853934131563;-9,18208239600062;-1,80653559509665;-5,1897743018344;2,98167909495533;2,59233848191798;8,63780728541315;2,40999999999985
"298";"f12";1000;30;10;10;0,5;0,5;3,00820982726652;-1,09922490082681;-0,218040402978659;-4,92053192574531;3,07613562326878;-1,77220143377781;-2,40554257761687;-1,62791309412569;-4,45442036725581;-0,346418027766049;1,97869990952313;5,6299999999992
"299";"f12";1000;50;10;25;0,5;0,5;0,753300232545555;-1,11352356616408;0,771336979232728;-1,49235220160335;-1,92909077741206;-1,04970491956919;-0,723523017950356;0,952955801039934;-0,0139689771458507;-1,63482236675918;-0,727989315055311;9,61000000000058
"300";"f12";1000;100;10;40;0,5;0,5;0,360858488963392;-1,26865662168711;-1,54731757938862;-1,04619243647903;-0,599013268947601;-2,04509487375617;-1,21290236711502;-2,0781094674021;-1,45769191440195;-0,29530618339777;-2,1283051231876;19,6700000000001
"301";"f13";100;10;10;2;0,5;0,5;6273963,66012251;-3,58211081475019;16,3388145621866;1,33325625211;7,09371524862945;-5,53855032194406;10,5567557504401;-12,9839751636609;-9,21005089767277;-18,9049568027258;-12,6775129232556;0,25
"302";"f13";100;30;10;10;0,5;0,5;696086,749420022;9,90822471212596;-13,6975378496572;-0,903354259207845;-3,36033180356026;-8,7107936386019;-9,63497096672654;4,26091484259814;2,92610095348209;6,57088861335069;-0,251491600647569;0,6299999999992
