"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"81";"f11";2000;10;10;2;0,5;0,5;1,9781761049266;8,14415998756886;11,4624283276498;13,3505933918059;6,07195682823658;-0,0504872761666775;-6,76302295178175;47,3245913162827;18,8932833261788;-23,4405283816159;17,5704033114016;4,2199999999998
"82";"f11";2000;30;10;10;0,5;0,5;1,29674713772845;10,082290135324;19,9051905423403;13,4321708232164;5,5124388076365;3,31447357311845;-9,88519499078393;-4,78553082793951;-15,4511120170355;-8,40252684429288;6,11713556572795;9,73500000000013
"83";"f11";2000;50;10;25;0,5;0,5;1,08851344428421;5,23345274850726;-0,441570114344358;-3,82835995405912;-0,0208952464163303;3,65192787721753;-4,50362814590335;-10,2901071310043;0,927179306745529;-0,179946888238192;-12,7821335569024;18,1610000000001
"84";"f11";2000;100;10;40;0,5;0,5;1,03168502188199;3,53860203176737;-2,54997191950679;-6,72151772305369;2,56907930597663;-2,41620903834701;-0,820947345346212;-5,27467355132103;3,40775409713387;-2,65515251085162;2,76444191113114;36,884
"85";"f11";5000;10;10;2;0,5;0,5;2,41111632839608;-4,80078589171171;1,8386397510767;24,2325352504849;-46,4552843011916;18,5454111546278;32,0836678147316;-3,47108244895935;-7,75643661618233;31,1481236480176;-21,3826440274715;9,95200000000023
"86";"f11";5000;30;10;10;0,5;0,5;0,968387946887884;3,73298674821854;-1,44875105470419;-0,502302590757608;0,764821004122496;1,16461906582117;-1,48485079407692;1,82285467162728;7,25025907158852;0,131554529070854;-3,97216463461518;23,6910000000003
"87";"f11";5000;50;10;25;0,5;0,5;0,944358807369092;-8,36019599810243;-3,73449297621846;4,6985168941319;6,79776258766651;-0,141069106757641;-5,45614510774612;-6,23140409588814;-1,12630594521761;-1,03429527953267;2,00876919552684;45,5249999999996
"88";"f11";5000;100;10;40;0,5;0,5;0,304038132056446;-6,27115191891789;-4,42963605746627;0,696790684014559;-0,153127033263445;6,50687031447887;-0,598508678376675;-17,0092279091477;0,826887879520655;0,595371332019567;0,51212115213275;94,1599999999999
"89";"f12";2000;10;10;2;0,5;0,5;10,3210538237597;-2,61735452804714;-1,77644139621407;-4,81121779885143;-3,91480710823089;4,54180343076587;3,01237404346466;-8,5751228267327;6,99612949974835;-0,947260740213096;-2,19161184504628;4,21199999999999
"90";"f12";2000;30;10;10;0,5;0,5;0,379313586229;-1,27298296429217;-1,64561907295138;-3,65003927145153;-0,95567163079977;-1,36758075095713;-0,561356917023659;-0,71268726605922;-0,982339540496469;-0,506059871986508;-0,702919950708747;10,3469999999998
"91";"f12";2000;50;10;25;0,5;0,5;0,129009472151274;-1,01657442282885;-1,1215275619179;-1,13495776895434;-0,290395901538432;-0,79564934130758;-0,201300950720906;-0,81575526855886;-1,44159714691341;-1,49828689172864;0,431440956890583;19,259
"92";"f12";2000;100;10;40;0,5;0,5;0,0560936704594591;-0,995259289629757;-2,2657873807475;-1,18904251139611;-1,47287771105766;-0,974058848805726;-1,1373138288036;-1,0545626282692;-0,303018325939775;-0,957819609902799;-1,26384159084409;41,6909999999998
"93";"f12";5000;10;10;2;0,5;0,5;3,58301941722923;-0,408039172179997;-1,41548912506551;-1,43203928600997;-6,05587735772133;-1,2423392618075;0,000164681114256382;-3,5861536860466;-5,03226660657674;-5,55166662670672;-1,50847982149571;11,5210000000002
"94";"f12";5000;30;10;10;0,5;0,5;0,0347798640647462;-1,07440920546651;-1,01666105911136;-0,434192409738898;-0,879049487411976;-0,802944065071642;-1,02023580111563;-1,17846864741296;-0,632083578966558;-1,1362889315933;-0,271234544925392;26,6100000000001
"95";"f12";5000;50;10;25;0,5;0,5;0,0214881280327314;-0,911535997875035;-0,875764200463891;-0,705409678630531;-0,985295395366848;-1,09951661434025;-1,07329685706645;-1,04651344008744;-0,927127874456346;-0,863372511230409;-1,38113365974277;46,9110000000001
"96";"f12";5000;100;10;40;0,5;0,5;0,00734309847462558;-0,959099130704999;-1,22745318803936;-0,962357874959707;-1,08381561003625;-1,09674336854368;-1,0197235038504;-1,2258127797395;-0,898376456461847;-1,11043085344136;-0,767229334451258;103,027
"97";"f13";2000;10;10;2;0,5;0,5;271,658105228725;3,12352776527405;1,4449626673013;-5,70718455128372;4,43809593562037;6,22092082630843;5,06361837033182;-4,00767638348043;4,48426129296422;3,48400713410228;-0,588940782472491;4,0659999999998
"98";"f13";2000;30;10;10;0,5;0,5;2,13402473277091;0,790848210453987;-0,081361923366785;0,94858561642468;-0,660749850794673;0,152859115041792;1,62781255785376;1,08940084464848;3,34945044014603;-0,412615458481014;1,91726067569107;10,2669999999998
"99";"f13";2000;50;10;25;0,5;0,5;0,595169451443937;-0,281521352007985;1,64599183481187;1,06526492163539;1,5475501306355;1,58873607870191;-0,344534032046795;1,32010639645159;1,3186807744205;0,558957038447261;1,44601564388722;19,0460000000003
"100";"f13";2000;100;10;40;0,5;0,5;0,225815642799538;0,664407620206475;1,0060383239761;0,461083278059959;1,17281284183264;1,74054303206503;1,68160188477486;0,697604985907674;0,584436464123428;1,04132813867182;1,24905267730355;40,2919999999995
"101";"f13";5000;10;10;2;0,5;0,5;3,01857482985165;-0,770018598996103;1,27255825791508;1,82822342030704;-1,64488269947469;3,64672932773829;1,91539886873215;0,378573685884476;1,68869977351278;0,307566090486944;2,64370494987816;10,335
"102";"f13";5000;30;10;10;0,5;0,5;0,432124283139232;0,614483328536153;1,80167893413454;1,20051053818315;0,958695099689066;0,0441911164671183;0,289406022056937;0,759825040586293;0,813663075678051;1,57528866548091;0,915143056772649;26,0280000000002
"103";"f13";5000;50;10;25;0,5;0,5;0,0366303083264576;0,963758118450642;1,1872595641762;1,07258264906704;1,06917931698263;1,32101261988282;1,09460377134383;1,00644822232425;1,10038171987981;1,01723563857377;1,06657689902931;48,1370000000006
"104";"f13";5000;100;10;40;0,5;0,5;0,0394024307870438;0,950458063744009;0,991621892899275;0,758267589844763;0,698034302331507;1,01533362176269;1,13291318994015;0,985930440947413;1,04085756465793;0,897501246072352;1,01430835202336;99,2060000000001
